playerID,gamesBatted,totalRBI,totalHR,gamesPitched,pitchingERA,opponentBattingAvg,gamesFielded,totalPutOut,totalGames,totalSeasons,managerWins,totalAwards,allstarAppearances,porportionalsal,class
haworho01,7,1,0,0,0,0,5,10,7,1,0,0,0,1.00000000,0
hendrdo01,39,0,0,39,9.41,0.31,39,1,39,2,0,0,0,1.00000000,0
hicksbu01,26,5,0,0,0,0,23,21,26,1,0,0,0,1.00000000,0
hillhe02,43,0,0,0,0,0,16,15,43,2,0,0,0,1.00000000,0
hootele01,6,0,0,6,3.24,0.207,6,0,6,1,0,0,0,1.00000000,0
haywore01,146,42,1,0,0,0,142,555,146,2,0,0,0,1.00000000,0
healyth01,29,7,0,0,0,0,24,35,29,2,0,0,0,1.00000000,0
hensodr01,8,0,0,0,0,0,3,4,8,2,0,0,0,1.00000000,0
higbeki01,418,47,3,418,69.82000000000001,0.24533333333333335,418,92,418,12,0,1,2,1.00000000,0
holdsfr01,72,0,0,72,47.26,0.29375,72,12,72,7,0,0,0,1.00000000,0
mcnabed01,21,8,0,21,4.12,0,21,11,21,1,0,0,0,1.00000000,0
hallmbi02,319,86,3,0,0,0,303,514,319,4,0,0,0,1.00000000,0
hemslro01,1593,555,31,0,0,0,1491,5887,1593,19,0,1,5,1.00000000,0
hendeke01,1444,576,122,0,0,0,1256,2552,1444,16,0,0,0,1.00000000,0
henrysn01,29,7,0,0,0,0,18,170,29,2,0,0,0,1.00000000,0
higbema01,3,5,1,0,0,0,3,2,3,1,0,0,0,1.00000000,0
housead01,84,2,2,84,15.530000000000001,0.2358,84,18,84,5,0,0,0,1.00000000,0
handrve01,34,0,0,34,10.32,0.235,34,3,34,2,0,0,0,1.00000000,0
hestejo01,93,15,6,0,0,0,80,430,93,4,0,0,0,0.13290000,0
hintoch01,1353,443,113,0,0,0,1205,2670,1354,11,0,0,1,1.00000000,0
hoopebo01,194,19,4,194,31.15,0.27166666666666667,194,64,194,6,0,0,0,1.00000000,0
horwibr01,21,4,2,0,0,0,10,26,21,1,0,0,0,1.00000000,0
hanigmi01,507,289,101,0,0,0,469,1048,507,5,0,0,1,1.00000000,0
hartzro01,1290,397,12,0,0,0,1257,2049,1291,11,0,0,0,1.00000000,0
heathsp01,4,0,0,4,15.43,0.47,4,0,4,1,0,0,0,1.00000000,0
hillda01,2,0,0,2,27,0.46,2,0,2,1,0,0,0,1.00000000,0
hillst01,10,1,1,0,0,0,2,3,10,2,0,0,0,1.00000000,0
kinlowa01,1,0,0,0,0,0,1,4,1,1,0,0,0,1.00000000,0
mcfarmo01,6,0,0,6,12.34,0,6,2,6,2,0,0,0,1.00000000,0
hemusso01,961,263,51,0,0,0,763,1240,961,11,190,0,0,1.00000000,1
henrybi01,531,18,0,527,57.17999999999999,0.23222222222222225,527,48,531,16,0,0,2,1.00000000,0
hernayo02,43,6,0,0,0,0,44,44,43,1,0,0,0,1.00000000,0
hillje01,295,108,6,0,0,0,243,522,295,3,0,0,0,1.00000000,0
hinchha01,15,9,0,0,0,0,15,25,15,1,0,0,0,1.00000000,0
mcgingu01,18,8,0,18,9.69,0,19,4,18,1,0,0,0,1.00000000,0
hamilja01,218,7,1,218,63.730000000000004,0.27599999999999997,218,45,218,8,0,0,0,1.00000000,0
heintke01,321,33,0,319,75.33,0.2607142857142858,319,37,321,13,0,0,0,1.00000000,0
himslve99,0,0,0,0,0,0,0,0,0,0,10,0,0,1.00000000,0
holleed01,98,13,0,97,33.86,0.302,97,19,98,4,0,0,0,1.00000000,0
hoodwa02,2,0,0,2,0,0,2,0,2,1,0,0,0,1.00000000,0
hartsro01,265,59,13,0,0,0,239,633,265,3,166,0,0,1.00000000,0
hillri01,325,13,0,324,64.74,0.26235,324,28,325,17,0,0,0,0.37610000,0
hoseyst01,24,7,1,0,0,0,19,24,24,2,0,0,0,1.00000000,0
molesca01,4,0,0,4,14.63,0,4,0,4,1,0,0,0,1.00000000,0
murphda01,8,0,0,0,0,0,8,39,8,1,0,0,0,1.00000000,0
mcgrajo01,1100,462,13,0,0,0,1074,1408,1105,17,2763,0,0,1.00000000,1
mcgucjo01,11,2,0,0,0,0,11,21,11,1,0,0,0,1.00000000,0
johnsyo01,6,0,0,6,4.66,0,6,2,6,2,0,0,0,1.00000000,0
jonesje01,112,0,0,112,20.65,0.268,112,13,112,5,0,0,0,1.00000000,0
jorgear01,307,89,4,0,0,0,286,1128,307,11,0,0,0,1.00000000,0
kahlebo01,8,0,0,0,0,0,0,0,8,1,0,0,0,1.00000000,0
kimbldi01,20,1,0,0,0,0,15,19,20,1,0,0,0,1.00000000,0
leeth01,375,66,4,374,60.55,0.25687499999999996,374,67,375,16,0,3,2,1.00000000,0
lewalde01,34,1,0,34,31.820000000000004,0.266375,34,6,34,8,0,0,0,1.00000000,0
lewisji01,11,0,0,11,83.64000000000001,0.4675,11,1,11,4,0,0,0,1.00000000,0
machake01,180,35,1,0,0,0,145,238,180,6,525,0,0,1.00000000,0
jonesri02,16,4,0,0,0,0,17,19,16,1,0,0,0,1.00000000,0
karstjo01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
kellge01,1795,870,78,0,0,0,1788,2390,1795,15,0,13,10,1.00000000,1
kessido01,2078,527,14,0,0,0,2062,3292,2078,16,46,6,6,1.00000000,1
kilhupa01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
kindeel01,484,33,1,484,38.85,0.22615384615384612,484,52,484,12,0,2,0,1.00000000,1
kirrejo01,10,4,0,0,0,0,10,8,10,2,0,0,0,1.00000000,0
laceybo01,284,1,0,284,40.49,0.28812499999999996,284,20,284,7,0,0,0,1.00000000,0
lamarry01,129,25,6,2,13.5,0.36650000000000005,112,141,129,6,0,0,0,1.00000000,0
laneje01,31,0,0,31,11.52,0.26333333333333336,31,2,31,3,0,0,0,1.00000000,0
liddeda01,1,0,0,0,0,0,1,1,1,1,0,0,0,1.00000000,0
lillabi01,80,22,1,0,0,0,77,125,80,2,0,0,0,1.00000000,0
linesdi01,107,0,0,107,5.64,0.22499999999999998,107,9,107,2,0,0,0,1.00000000,0
loisal01,14,0,0,0,0,0,2,4,14,2,0,0,0,1.00000000,0
lukacro01,2,0,0,0,0,0,0,0,2,1,0,0,0,1.00000000,0
jaussda99,0,0,0,0,0,0,0,0,0,0,2,0,0,1.00000000,0
kammwi01,1693,826,29,0,0,0,1674,2151,1693,13,0,4,0,1.00000000,1
kellobi01,71,7,0,0,0,0,52,332,71,1,0,0,0,1.00000000,0
klubeco01,227,0,0,225,41.14,0.2278181818181818,225,108,227,11,0,4,3,0.49240000,0
koshajo01,35,10,3,0,0,0,14,80,35,2,0,0,0,1.00000000,0
laniema01,328,27,0,327,52.07000000000001,0.256,327,78,328,14,0,0,2,1.00000000,0
longle01,4,0,0,4,4.5,0.4,4,1,4,1,0,0,0,1.00000000,0
loudech01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
luuloke01,6,0,0,0,0,0,7,8,6,1,0,0,0,1.00000000,0
parkedo01,19,6,0,18,39.09,0,19,9,19,4,0,0,0,1.00000000,0
johnsau01,36,3,0,36,14.35,0.30000000000000004,36,4,36,2,0,0,0,1.00000000,0
johnske02,335,23,2,334,95,0.26417647058823535,334,93,335,13,0,0,0,1.00000000,0
kaneha01,15,1,0,15,19.43,0,15,4,15,4,0,0,0,1.00000000,0
kellyty01,118,21,3,0,0,0,56,39,118,3,0,0,0,1.00000000,0
kickhmi01,21,0,0,21,53.870000000000005,0.42925,21,3,21,4,0,0,0,1.00000000,0
kirkpen01,203,46,3,0,0,0,170,287,202,4,0,0,0,1.00000000,0
koestel01,36,3,0,36,10.3,0.26,36,10,36,2,0,0,0,1.00000000,0
lawtoma01,10,0,0,0,0,0,8,9,10,1,0,0,0,1.00000000,0
learki01,57,3,0,57,6.08,0.27,57,5,57,2,0,0,0,1.00000000,0
lennobo01,38,4,1,0,0,0,25,25,38,3,0,0,0,1.00000000,0
lindja01,26,1,0,0,0,0,25,34,26,2,0,0,0,1.00000000,0
liriafr01,421,15,2,419,73.48,0.24317647058823527,419,45,421,14,0,2,1,1.13569000,0
iottho01,26,4,0,26,31.13,0.29,26,2,26,2,0,0,0,1.00000000,0
javieju01,1622,506,78,0,0,0,1577,3393,1622,13,0,0,2,1.00000000,0
jimenho01,158,29,0,0,0,0,156,204,158,4,0,0,0,1.00000000,0
johnsfo01,8,0,0,0,0,0,0,0,8,1,0,0,0,1.00000000,0
kalahjo01,1,0,0,0,0,0,1,5,1,1,0,0,0,1.00000000,0
knabeot01,1278,365,8,0,0,0,1252,2755,1281,11,131,0,0,1.00000000,1
knighja01,84,12,2,72,37.46,0.39499999999999996,73,18,84,4,0,0,0,1.00000000,0
kopshge01,2,0,0,0,0,0,1,2,2,1,0,0,0,1.00000000,0
kryhodi01,569,231,45,0,0,0,467,3768,569,7,0,0,0,1.00000000,0
lefebji01,922,404,74,0,0,0,864,1608,922,8,417,1,1,1.00000000,0
lintro01,31,2,0,30,4.86,0.27,30,8,31,1,0,0,0,1.00000000,0
lopezmi01,6,0,0,0,0,0,3,1,6,1,0,0,0,1.00000000,0
lopezot01,1,0,0,0,0,0,0,0,1,1,0,0,0,1.00000000,0
lubrast01,64,8,0,0,0,0,65,93,64,2,0,0,0,1.00000000,0
maddemi01,71,2,0,71,17.01,0.297,71,10,71,4,0,0,0,1.00000000,0
jamesbe02,114,20,1,0,0,0,77,151,115,3,0,0,0,1.00000000,0
jarvira01,44,2,0,44,8.69,0.272,44,10,44,2,0,0,0,1.00000000,0
jensewi01,6,0,0,6,6.09,0.275,6,1,6,2,0,0,0,1.00000000,0
kellyjo02,53,6,0,0,0,0,52,85,53,1,0,0,0,1.00000000,0
kemnedu01,9,0,0,9,7.63,0.32,9,0,9,1,0,0,0,1.00000000,0
kendeal01,10,1,0,0,0,0,10,27,10,1,0,0,0,1.00000000,0
kirkwdo01,122,0,0,120,30.83,0.302,120,30,122,5,0,0,0,1.00000000,0
knappan01,309,62,13,1,0,0,237,1701,309,5,0,0,0,1.00000000,0
lajesdi01,6,0,0,0,0,0,4,7,6,1,0,0,0,1.00000000,0
laynehi01,107,28,1,0,0,0,67,73,107,3,0,0,0,1.00000000,0
leema01,118,0,0,118,15.08,0.258,118,16,118,4,0,0,0,1.00000000,0
lyonsed01,7,0,0,0,0,0,7,19,7,1,0,0,0,1.00000000,0
macphla99,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000,1
maddele01,6,0,0,6,2.92,0.3,6,0,6,1,0,0,0,1.00000000,0
kawakke01,52,1,0,50,9.01,0.272,50,15,52,2,0,0,0,2.38965000,0
kazante01,417,116,14,0,0,0,416,683,417,6,0,0,0,1.00000000,0
kellemi02,622,65,0,0,0,0,612,637,622,11,0,0,0,1.00000000,0
keppije01,818,295,45,0,0,0,783,1267,818,9,0,0,0,0.40191429,0
kunkebi01,89,1,0,89,11.42,0.25333333333333335,89,12,89,3,0,0,0,1.00000000,0
kuoho01,218,1,1,218,33.73,0.2214285714285714,218,7,218,7,0,0,1,0.26918333,0
lamaswa01,74,9,0,71,17.84,0.31,71,17,74,2,0,0,0,1.00000000,0
lewisal01,156,3,1,0,0,0,10,12,157,6,0,0,0,1.00000000,0
lindsch01,229,67,0,0,0,0,228,1923,230,2,0,0,0,1.00000000,0
lizra01,42,0,0,42,85.38999999999999,0.37725000000000003,42,5,42,4,0,0,0,0.23250000,0
loganbo02,635,0,0,635,63.260000000000005,0.2683846153846154,635,17,635,13,0,0,0,0.73598750,0
mackeer01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
mackost01,25,5,0,0,0,0,20,32,25,2,0,0,0,1.00000000,0
kellybi02,104,20,1,0,0,0,81,320,104,4,0,0,0,1.00000000,0
killeha01,2435,1584,573,0,0,0,2241,8849,2435,22,0,8,13,1.00000000,1
leakemi01,338,32,6,301,51.78,0.27199999999999996,301,213,338,10,0,1,0,1.26453333,0
lewisjo01,266,74,22,0,0,0,237,402,266,4,0,0,0,1.00000000,0
lillibr01,358,71,19,0,0,0,316,472,358,6,0,0,0,0.13233333,0
loucksc01,73,4,0,0,0,0,56,61,73,5,0,0,0,1.00000000,0
jeffcha01,918,188,26,245,32.71,0.2885714285714286,804,1267,918,12,0,0,0,1.00000000,0
kahlni01,40,21,0,0,0,0,34,64,40,1,0,0,0,1.00000000,0
kinzema01,9,0,0,9,29.03,0.389,9,0,9,2,0,0,0,1.00000000,0
kirkbi01,1,0,0,1,12,0.37,1,0,1,1,0,0,0,1.00000000,0
kooncgr01,6,0,0,0,0,0,5,22,6,1,0,0,0,1.00000000,0
krugear01,365,115,6,0,0,0,344,680,367,4,0,0,0,1.00000000,0
lamanfr01,2,0,0,2,7.36,0.31,2,1,2,1,0,0,0,1.00000000,0
leiped01,30,5,0,0,0,0,18,27,30,4,0,0,0,1.00000000,0
leonadu01,331,46,0,331,32.88,0.25,331,53,331,11,0,1,0,1.00000000,0
macgaed01,4,0,0,0,0,0,4,37,4,1,0,0,0,1.00000000,0
machije01,194,0,0,194,23.11,0.24500000000000002,194,9,194,5,0,0,0,0.12706667,0
iviemi01,857,411,81,0,0,0,750,4746,857,11,0,0,0,1.00000000,0
jacksst01,51,0,0,51,11.88,0.299,51,4,51,2,0,0,0,1.00000000,0
janzema01,27,0,0,27,10.93,0.28400000000000003,27,8,27,2,0,0,0,1.00000000,0
johnsbr02,66,0,0,65,22.83,0.26875,65,2,66,4,0,0,0,1.00000000,0
jonesda04,18,6,0,0,0,0,2,1,18,1,0,0,0,1.00000000,0
jungmta01,30,0,0,30,25.029999999999998,0.34400000000000003,30,14,30,3,0,0,0,0.11790000,0
juulhe01,2,0,0,1,4.5,0.23,1,0,2,1,0,0,0,1.00000000,0
kampoal01,708,284,45,0,0,0,688,1605,708,9,0,0,0,1.00000000,0
kavanle01,5,1,0,0,0,0,5,7,5,1,0,0,0,1.00000000,0
keppebo01,49,0,0,49,21.58,0.3253333333333333,49,6,49,3,0,0,0,1.00000000,0
kiekhde01,30,0,0,30,23.32,0.428,30,3,30,2,0,0,0,1.00000000,0
konnimi01,3,1,0,0,0,0,3,8,3,2,0,0,0,1.00000000,0
kratzer01,335,105,31,7,21,0.36250000000000004,291,1954,335,11,0,0,0,0.14462500,0
krolja99,0,0,0,0,0,0,0,0,0,0,1,0,0,1.00000000,0
lambeji01,6,0,0,6,6.23,0.28200000000000003,6,0,6,2,0,0,0,1.00000000,0
liddial01,61,16,6,0,0,0,55,105,61,3,0,0,0,0.13920000,0
lowena01,228,102,29,0,0,0,191,1433,228,3,0,0,0,1.00000000,0
luceyjo01,13,0,0,7,9,0.36,12,9,13,2,0,0,0,1.00000000,0
lyonsbi01,88,6,0,0,0,0,72,88,88,2,0,0,0,1.00000000,0
katolja01,50,9,1,47,13.65,0,50,23,50,4,0,0,0,1.00000000,0
kleinph01,40,0,0,40,23.22,0.27099999999999996,40,3,40,3,0,0,0,0.11720000,0
koneted01,2085,992,74,3,11.25,0.22,2083,21378,2085,15,0,0,0,1.00000000,0
kruegot01,507,196,5,0,0,0,470,687,508,7,0,0,0,1.00000000,0
lamanra01,442,150,18,0,0,0,400,1737,443,5,0,0,1,1.00000000,0
langefr01,130,32,0,95,13.020000000000001,0.27,95,19,135,4,0,0,0,1.00000000,0
lannito01,3,0,0,3,6.43,0.3,3,1,3,1,0,0,0,1.00000000,0
larosjo01,1,0,0,1,22.5,0.375,1,0,1,1,0,0,0,1.00000000,0
laryfr01,362,54,6,350,57.849999999999994,0.26,350,174,362,12,0,2,3,1.00000000,0
layneto01,216,0,0,216,25.009999999999998,0.2354285714285714,216,17,216,6,0,0,0,0.12990000,0
lemaydi01,45,1,0,45,16.55,0.2866666666666667,45,3,45,3,0,0,0,1.00000000,0
leoniz01,14,0,0,14,5.35,0.31,14,2,14,1,0,0,0,1.00000000,0
livenwe01,5,0,0,5,9.53,0.36,5,0,5,1,0,0,0,1.00000000,0
loeppge01,65,17,0,0,0,0,62,124,66,2,0,0,0,1.00000000,0
lyonste01,705,149,5,594,78.86000000000001,0.2723809523809524,595,219,704,21,185,8,1,1.00000000,1
mackijo01,10,0,0,9,7.84,0.245,9,0,10,2,0,0,0,1.00000000,0
janvrha01,759,210,6,0,0,0,693,1892,760,10,0,0,0,1.00000000,0
johnspi01,125,0,0,125,11.48,0.25075,125,3,125,4,0,0,0,1.00000000,0
kensilo01,158,0,0,157,57.42,0.28200000000000003,157,4,158,9,0,0,0,0.14642500,0
kingha01,322,82,24,0,0,0,204,948,322,7,0,0,0,1.00000000,0
koehlbe01,208,62,2,0,0,0,203,442,211,2,0,0,0,1.00000000,0
koehlpi01,12,0,0,0,0,0,3,3,12,1,0,0,0,1.00000000,0
kranima01,9,0,0,9,6.28,0.301,9,2,9,1,0,0,0,1.00000000,0
kutinjo01,95,33,4,0,0,0,78,741,96,2,0,0,0,1.00000000,0
kuzavbo01,214,10,1,213,68.84000000000002,0.2713333333333334,213,33,214,10,0,0,0,1.00000000,1
larocan01,404,113,22,0,0,0,348,252,404,6,0,0,0,0.14242500,0
lazzeto01,1740,1191,178,0,0,0,1712,3688,1740,14,0,4,1,1.00000000,1
leemi01,13,0,0,13,5.8100000000000005,0.25,13,1,13,2,0,0,0,1.00000000,0
lubyha01,120,38,2,0,0,0,120,195,120,2,0,0,0,1.00000000,0
mackape01,548,141,30,0,0,0,501,925,548,9,227,0,0,1.00000000,0
mcdousa01,6,1,0,6,15.43,0,6,0,6,2,0,0,0,1.00000000,0
jacksbi01,76,13,1,0,0,0,47,300,76,2,0,0,0,1.00000000,0
jacksra01,955,415,103,0,0,0,846,870,955,10,0,0,2,1.00000000,0
jamesbe01,6,0,0,0,0,0,6,9,6,1,0,0,0,1.00000000,0
jestevi01,21,2,0,21,25.83,0.34,21,6,21,2,0,0,0,1.00000000,0
jonesma01,1002,415,133,0,0,0,872,1529,1002,10,0,0,0,1.00000000,0
kaminro01,5,0,0,5,1.93,0.188,5,0,5,1,0,0,0,1.00000000,0
konstji01,433,14,0,433,43.88,0.26384615384615384,433,61,433,11,0,5,1,1.00000000,0
kowarja01,9,0,0,9,11.27,0.336,9,0,9,1,0,0,0,1.00000000,0
kremede01,17,0,0,17,12.370000000000001,0.253,17,4,17,2,0,0,0,1.00000000,0
krueger01,318,93,11,0,0,0,257,983,318,8,0,0,0,1.00000000,0
labouja01,6,0,0,6,4.5,0.2,6,0,6,1,0,0,0,1.00000000,0
leeza01,4,0,0,4,19.13,0.364,4,0,4,2,0,0,0,1.00000000,0
librafr01,10,1,0,0,0,0,9,4,10,1,0,0,0,1.00000000,0
maddebu01,56,11,0,0,0,0,45,207,53,3,0,0,0,1.00000000,0
joeco01,71,35,8,0,0,0,51,165,71,2,0,0,0,1.00000000,0
johnsal02,1,0,0,1,9,0.375,1,1,1,1,0,0,0,1.00000000,0
kantler01,87,7,0,87,17.509999999999998,0.295,87,14,87,3,0,0,0,1.00000000,0
kehnch01,3,1,0,3,7.04,0.26,3,2,3,1,0,0,0,1.00000000,0
kinnede01,97,0,0,97,36.730000000000004,0.295,97,7,97,5,0,0,0,1.00000000,0
kirchmi01,14,1,0,14,21.38,0.36999999999999994,14,3,14,3,0,0,0,1.00000000,0
lanfosa01,2,0,0,2,5.14,0,2,0,2,1,0,0,0,1.00000000,0
lehrno01,4,0,0,4,3.07,0.21,4,1,4,1,0,0,0,1.00000000,0
lightpa01,17,0,0,17,32.629999999999995,0.34850000000000003,17,2,17,1,0,0,0,1.00000000,0
lopezlu01,41,7,0,0,0,0,25,113,41,2,0,0,0,1.00000000,0
lundgca01,183,26,0,179,21.490000000000002,0,182,74,183,8,0,0,0,1.00000000,0
mcdoude01,21,6,0,21,16.42,0,21,7,21,2,0,0,0,1.00000000,0
ingerbo01,4,0,0,4,3,0.25,4,0,4,1,0,0,0,1.00000000,0
krugeab01,2,0,0,2,4.26,0,2,0,2,1,0,0,0,1.00000000,0
langebi01,813,579,39,0,0,0,817,2117,813,7,0,0,0,1.00000000,1
kaneje01,8,2,0,0,0,0,9,46,8,1,0,0,0,1.00000000,0
pondar01,71,14,0,69,13.39,0,71,19,71,4,0,0,0,1.00000000,0
kaisege01,78,12,0,78,5.35,9.99,78,16,78,2,0,0,0,1.00000000,0
lynchmi02,98,18,0,97,14.55,0,97,38,98,4,0,0,0,1.00000000,0
lelivbi01,5,0,0,5,5.5,0,5,1,5,2,0,0,0,1.00000000,0
nopsje01,137,32,0,136,29.6,0,136,31,137,6,0,0,0,1.00000000,0
kahoemi01,410,105,4,0,0,0,391,1734,409,11,0,0,0,1.00000000,0
kellyge01,1622,1020,148,1,0,0.21,1588,14690,1623,16,0,5,0,1.00000000,1
jordari01,5,0,0,5,16.36,0.315,5,1,4,2,0,0,0,1.00000000,0
klepfed01,98,4,0,98,31.59,0.2885714285714286,98,18,98,6,0,0,0,1.00000000,0
lallyda01,129,59,3,0,0,0,129,274,129,2,0,0,0,1.00000000,0
luquedo01,559,90,5,550,65.19000000000001,0.251,552,188,559,20,0,2,0,1.00000000,1
mcdermi02,58,10,0,58,27.11,0,58,15,58,3,0,0,0,1.00000000,0
powerji01,4,0,0,4,5.7,0,4,0,4,1,0,0,0,1.00000000,0
juulhe02,9,0,0,9,6.21,9.99,9,0,9,1,0,0,0,1.00000000,0
leitndu01,5,1,0,5,22.5,0,5,1,5,2,0,0,0,1.00000000,0
knetzel01,221,10,0,220,32.77,3.0785714285714287,220,41,221,8,0,0,0,1.00000000,0
kelluwi01,53,11,0,48,11.899999999999999,0,53,25,53,3,0,0,0,1.00000000,0
lehanmi01,277,108,1,0,0,0,277,2792,277,2,0,0,0,1.00000000,0
jacksch01,2,0,0,2,5.73,0,2,1,2,1,0,0,0,1.00000000,0
kuseled01,3,0,0,3,7.13,0,3,2,3,1,0,0,0,1.00000000,0
makowto01,3,0,0,3,4.82,0.278,3,0,3,1,0,0,0,1.00000000,0
nilesbi01,11,0,0,0,0,0,11,23,11,1,0,0,0,1.00000000,0
masoner01,4,0,0,4,7.15,0,5,2,4,1,0,0,0,1.00000000,0
obriejo02,501,229,12,0,0,0,501,1257,501,6,0,0,0,1.00000000,0
mcfaral01,14,1,0,0,0,0,14,21,14,1,0,0,0,1.00000000,0
nortoef01,15,2,0,12,9.95,0,15,8,15,2,0,0,0,1.00000000,0
nichoki01,650,278,16,621,55.529999999999994,0,647,384,650,15,80,0,0,1.00000000,1
phillbi02,196,43,0,176,31.720000000000002,0,182,84,196,7,114,0,0,1.00000000,0
nicolge01,43,26,0,17,29.65,0,43,34,43,3,0,0,0,1.00000000,0
oneiled01,12,2,0,8,17.57,0,12,9,12,1,0,0,0,1.00000000,0
osborfr01,41,14,1,8,8.38,0,43,67,41,1,0,0,0,1.00000000,0
hammpe01,23,0,0,23,12.26,0.2855,23,7,23,2,0,0,0,1.00000000,0
harribi02,58,0,0,58,24.060000000000002,0.33666666666666667,58,7,58,3,0,0,0,1.00000000,0
hennebr01,151,8,2,148,25.11,0.2872,148,34,151,5,0,0,0,0.32305000,0
herrejo01,80,20,2,0,0,0,58,85,80,4,0,0,0,1.00000000,0
howardo01,97,22,1,0,0,0,72,327,97,5,0,0,0,1.00000000,0
harrebu01,1533,267,7,0,0,0,1480,2502,1533,16,145,2,2,1.00000000,1
hartlch01,1,0,0,0,0,0,1,2,1,1,0,0,0,1.00000000,0
hayesbr01,189,37,13,0,0,0,157,835,189,7,0,0,0,0.14572500,0
johnsab02,74,37,0,0,0,0,71,156,74,2,0,0,0,1.00000000,0
hallco01,9,0,0,9,18.48,0.29300000000000004,9,0,9,2,0,0,0,1.00000000,0
handdo01,32,0,0,32,3.69,0.231,32,3,32,2,0,0,0,1.00000000,0
harrito01,2,0,0,1,9,0.66,1,0,2,1,0,0,0,1.00000000,0
hedlumi01,113,3,0,113,33.79,0.312,113,37,113,6,0,0,0,1.00000000,0
hellebe01,31,0,0,31,11.48,0.23249999999999998,31,1,31,4,0,0,0,1.00000000,0
hernaar01,19,0,0,19,5.18,0.165,19,0,19,1,0,0,0,1.00000000,0
hildege01,11,5,0,0,0,0,11,27,11,1,0,0,0,1.00000000,0
hoffmjo01,8,1,0,0,0,0,7,26,8,2,0,0,0,1.00000000,0
hookja01,166,10,0,160,53.52,0.275,160,72,166,8,0,0,0,1.00000000,0
hansean01,271,3,0,270,38.46,0.2577777777777778,270,47,271,9,0,0,0,1.00000000,0
hardibu01,3,0,0,0,0,0,3,6,3,1,0,0,0,1.00000000,0
hathast01,24,0,0,24,4.91,0.305,24,1,24,1,0,0,0,1.00000000,0
hemphch01,1242,421,22,0,0,0,1178,2037,1245,11,0,0,0,1.00000000,0
hendeji01,155,0,0,155,17.48,0.24724999999999997,155,5,155,4,0,0,0,0.13240000,0
herrmch01,370,103,25,0,0,0,296,1329,370,8,0,0,0,0.12050000,0
murphbo01,19,0,1,15,11.219999999999999,0,20,6,19,1,0,0,0,1.00000000,0
hardyja01,23,5,0,0,0,0,21,60,23,4,0,0,0,1.00000000,0
heardja01,2,0,0,2,13.5,0.37,2,0,2,1,0,0,0,1.00000000,0
heitmhe01,95,22,0,0,0,0,89,160,95,2,0,0,0,1.00000000,0
hoffmje02,103,3,0,99,40.52,0.308,99,23,103,6,0,0,0,1.00000000,0
hollial01,331,32,2,315,65.02,0.2864285714285714,315,67,331,11,0,0,0,1.00000000,0
irwinch01,991,493,16,0,0,0,988,1473,991,10,0,0,0,1.00000000,1
keelewi01,2123,810,33,0,0,0,2104,3170,2122,19,0,0,0,1.00000000,1
harrisl01,349,29,1,349,42.91999999999999,0.28700000000000003,349,35,349,9,0,0,0,1.00000000,0
hayesja02,1091,493,20,0,0,0,1058,2448,1093,14,0,0,0,1.00000000,0
hernada02,84,0,0,84,9.99,0.19833333333333333,84,2,84,3,0,0,0,1.00000000,0
heuerco01,86,0,0,86,9.78,0.21566666666666667,86,6,86,2,0,0,0,1.00000000,0
holtbr01,753,234,25,3,13.5,0.4165,754,1001,753,10,0,0,1,0.13055000,0
hoovepa01,40,8,0,0,0,0,37,173,40,7,0,0,0,0.12430000,0
leighjo01,7,0,0,0,0,0,7,15,7,1,0,0,0,1.00000000,0
hardtja01,67,16,2,0,0,0,48,51,67,3,0,0,0,1.00000000,0
haywobi01,14,0,0,14,4.7,0.31,14,0,14,1,0,0,0,1.00000000,0
headed01,119,13,0,118,17.25,0.246,118,21,119,5,0,0,0,1.00000000,0
heaveda01,356,0,0,356,22.310000000000002,0.2745714285714286,356,49,356,7,0,0,0,1.00000000,0
heimjo01,95,37,10,0,0,0,90,662,95,2,0,0,0,1.00000000,0
hernafe02,419,7,1,419,54.69000000000001,0.2444666666666667,419,188,419,15,0,2,6,3.26688182,0
herreel01,223,55,8,0,0,0,214,222,223,4,0,0,0,0.12895000,0
hoffmte01,9,2,0,0,0,0,3,1,9,1,0,0,0,1.00000000,0
howarel01,1605,762,167,0,0,0,1488,7572,1605,14,0,7,11,1.00000000,1
orthal01,602,184,12,440,63.46000000000001,0,513,319,609,15,0,0,0,1.00000000,0
hallto01,368,2,0,358,40.309999999999995,0.2183333333333333,358,19,368,10,0,0,0,1.00000000,0
harpege02,1073,528,91,0,0,0,933,1925,1074,11,0,0,0,1.00000000,0
hernape02,16,0,0,16,29.59,0.38466666666666666,16,1,16,3,0,0,0,1.00000000,0
herreyo01,25,0,0,25,12.52,0.3755,25,2,25,2,0,0,0,1.00000000,0
hillpe99,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000,1
hoffmje01,48,36,3,0,0,0,48,48,48,1,0,0,0,1.00000000,0
hollega01,5,0,0,0,0,0,1,11,5,1,0,0,0,1.00000000,0
holloch01,760,241,14,0,0,0,751,1587,760,7,0,4,0,1.00000000,0
